时间,出厂水压力,出厂水流量,1#泵运行频率,6#泵运行频率,1#送水泵运行,2#送水泵运行,6#送水泵运行
2025-03-28 15:00:00,0.351,2623.16,0.25,46.39,0.0,0.0,1.0
2025-03-28 16:00:00,0.348,2684.82,24.0,46.32,0.0,0.0,1.0
2025-03-28 17:00:00,0.379,3025.17,43.78,42.45,1.0,0.0,1.0
2025-03-28 18:00:00,0.381,2950.3,43.78,42.37,1.0,0.0,1.0
2025-03-28 19:00:00,0.381,3004.74,43.78,42.63,1.0,0.0,1.0
2025-03-28 20:00:00,0.379,3114.69,43.78,42.96,1.0,0.0,1.0
2025-03-28 21:00:00,0.381,3035.66,43.79,43.06,1.0,0.0,1.0
2025-03-28 22:00:00,0.366,2676.69,0.25,47.94,1.0,0.0,1.0
2025-03-28 23:00:00,0.35,1959.27,0.25,43.58,0.0,0.0,1.0
2025-03-29 00:00:00,0.301,1645.15,0.25,39.34,0.0,0.0,1.0
2025-03-29 01:00:00,0.301,1570.1,0.25,38.98,0.0,0.0,1.0
2025-03-29 02:00:00,0.3,1514.58,0.25,38.58,0.0,0.0,1.0
2025-03-29 03:00:00,0.299,1486.73,0.25,38.4,0.0,0.0,1.0
2025-03-29 04:00:00,0.3,1895.07,0.25,40.17,0.0,0.0,1.0
2025-03-29 05:00:00,0.302,2074.65,0.25,40.82,0.0,0.0,1.0
2025-03-29 06:00:00,0.378,2999.67,0.25,49.4,0.0,0.0,1.0
2025-03-29 07:00:00,0.379,3893.23,43.79,44.55,1.0,0.0,1.0
2025-03-29 08:00:00,0.381,3993.24,45.83,44.98,1.0,0.0,1.0
2025-03-29 09:00:00,0.379,3230.61,45.03,42.39,1.0,0.0,1.0
2025-03-29 10:00:00,0.38,3169.13,43.78,43.23,1.0,0.0,1.0
2025-03-29 11:00:00,0.381,2939.27,39.71,43.81,1.0,0.0,1.0
2025-03-29 12:00:00,0.352,2894.24,0.25,48.32,0.0,0.0,1.0
2025-03-29 13:00:00,0.35,2653.54,0.25,46.83,0.0,0.0,1.0
2025-03-29 14:00:00,0.349,2575.95,0.25,46.25,0.0,0.0,1.0
2025-03-29 15:00:00,0.35,2754.63,0.25,47.18,0.0,0.0,1.0
2025-03-29 16:00:00,0.349,2681.93,0.25,46.69,0.0,0.0,1.0
2025-03-29 17:00:00,0.375,3036.75,0.25,50.0,0.0,0.0,1.0
2025-03-29 18:00:00,0.379,2917.93,0.25,49.49,0.0,0.0,1.0
2025-03-29 19:00:00,0.381,2972.73,0.25,48.7,0.0,0.0,1.0
2025-03-29 20:00:00,0.381,3017.58,43.78,42.25,1.0,0.0,1.0
2025-03-29 21:00:00,0.38,3046.15,43.78,42.79,1.0,0.0,1.0
2025-03-29 22:00:00,0.37,2596.75,0.25,45.02,1.0,0.0,1.0
2025-03-29 23:00:00,0.351,1810.44,0.25,42.76,0.0,0.0,1.0
2025-03-30 00:00:00,0.3,1509.51,0.25,38.66,0.0,0.0,1.0
2025-03-30 01:00:00,0.301,1505.17,0.25,38.56,0.0,0.0,1.0
2025-03-30 02:00:00,0.3,1364.47,0.25,37.78,0.0,0.0,1.0
2025-03-30 03:00:00,0.3,1320.35,0.25,37.48,0.0,0.0,1.0
2025-03-30 04:00:00,0.3,1346.57,0.25,37.5,0.0,0.0,1.0
2025-03-30 05:00:00,0.301,1489.44,0.25,37.96,0.0,0.0,1.0
2025-03-30 06:00:00,0.379,2088.94,0.25,44.9,0.0,0.0,1.0
2025-03-30 07:00:00,0.378,3451.06,43.78,44.11,0.0,0.0,1.0
2025-03-30 08:00:00,0.381,3673.5,43.78,45.19,1.0,0.0,1.0
2025-03-30 09:00:00,0.379,3662.11,43.78,45.03,1.0,0.0,1.0
2025-03-30 10:00:00,0.381,3577.84,43.78,44.99,1.0,0.0,1.0
2025-03-30 11:00:00,0.379,3880.21,43.78,46.49,1.0,0.0,1.0
2025-03-30 12:00:00,0.35,3797.2,43.78,43.32,1.0,0.0,1.0
2025-03-30 13:00:00,0.35,3047.6,43.79,40.61,1.0,0.0,1.0
2025-03-30 14:00:00,0.35,2957.9,43.79,40.47,1.0,0.0,1.0
2025-03-30 15:00:00,0.352,2849.75,0.25,48.02,0.0,0.0,1.0
2025-03-30 16:00:00,0.35,2884.66,0.25,48.12,0.0,0.0,1.0
2025-03-30 17:00:00,0.379,3597.37,45.83,43.09,1.0,0.0,1.0
2025-03-30 18:00:00,0.381,3511.47,45.82,42.87,1.0,0.0,1.0
2025-03-30 19:00:00,0.38,3306.57,45.82,42.21,1.0,0.0,1.0
2025-03-30 20:00:00,0.38,3572.23,45.83,43.1,1.0,0.0,1.0
2025-03-30 21:00:00,0.381,3432.26,45.83,42.64,1.0,0.0,1.0
2025-03-30 22:00:00,0.377,3011.25,45.84,41.28,1.0,0.0,1.0
2025-03-30 23:00:00,0.351,1883.32,43.96,0.0,1.0,0.0,0.0
2025-03-31 00:00:00,0.301,1435.19,39.13,0.0,1.0,0.0,0.0
2025-03-31 01:00:00,0.3,1351.82,38.82,0.0,1.0,0.0,0.0
2025-03-31 02:00:00,0.301,1291.78,38.54,0.0,1.0,0.0,0.0
2025-03-31 03:00:00,0.3,1327.4,38.56,0.0,1.0,0.0,0.0
2025-03-31 04:00:00,0.3,1374.96,38.75,0.0,1.0,0.0,0.0
2025-03-31 05:00:00,0.301,1542.61,39.25,0.0,1.0,0.0,0.0
2025-03-31 06:00:00,0.377,2476.49,46.13,0.0,1.0,0.0,0.0
2025-03-31 07:00:00,0.38,3258.28,43.72,42.9,1.0,0.0,1.0
2025-03-31 08:00:00,0.38,3530.82,44.6,43.42,1.0,0.0,1.0
2025-03-31 09:00:00,0.381,3639.32,45.45,43.42,1.0,0.0,1.0
2025-03-31 10:00:00,0.38,3506.22,45.04,43.42,1.0,0.0,1.0
2025-03-31 11:00:00,0.381,3261.9,43.97,43.42,1.0,0.0,1.0
2025-03-31 12:00:00,0.351,3147.24,41.59,42.9,1.0,0.0,1.0
2025-03-31 13:00:00,0.35,2968.57,41.35,42.9,1.0,0.0,1.0
2025-03-31 14:00:00,0.35,2962.78,41.2,42.9,1.0,0.0,1.0
2025-03-31 15:00:00,0.35,2847.76,40.94,42.89,1.0,0.0,1.0
2025-03-31 16:00:00,0.352,2783.56,48.56,0.0,1.0,0.0,0.0
2025-03-31 17:00:00,0.378,3701.17,48.35,43.42,1.0,0.0,0.0
2025-03-31 18:00:00,0.38,3968.1,46.67,43.94,1.0,0.0,1.0
2025-03-31 19:00:00,0.381,3050.31,43.2,43.95,1.0,0.0,1.0
2025-03-31 20:00:00,0.379,3378.54,44.06,43.95,1.0,0.0,1.0
2025-03-31 21:00:00,0.381,3291.38,44.22,43.95,1.0,0.0,1.0
2025-03-31 22:00:00,0.353,2677.05,48.44,0.0,1.0,0.0,1.0
2025-03-31 23:00:00,0.35,1954.57,44.68,0.0,1.0,0.0,0.0
2025-04-01 00:00:00,0.3,1676.97,40.59,0.0,1.0,0.0,0.0
2025-04-01 01:00:00,0.301,1531.03,39.73,0.0,1.0,0.0,0.0
2025-04-01 02:00:00,0.3,1388.35,39.38,0.0,1.0,0.0,0.0
2025-04-01 03:00:00,0.301,1375.14,38.85,0.0,1.0,0.0,0.0
2025-04-01 04:00:00,0.3,1468.46,39.12,0.0,1.0,0.0,0.0
2025-04-01 05:00:00,0.354,1927.26,45.28,0.0,1.0,0.0,0.0
2025-04-01 06:00:00,0.378,2469.98,46.43,0.0,1.0,0.0,0.0
2025-04-01 07:00:00,0.379,3549.62,43.39,44.97,1.0,0.0,1.0
2025-04-01 08:00:00,0.38,3513.45,43.33,44.97,1.0,0.0,1.0
2025-04-01 09:00:00,0.381,3727.21,45.11,43.96,1.0,0.0,1.0
2025-04-01 10:00:00,0.38,3822.34,44.79,44.97,1.0,0.0,1.0
2025-04-01 11:00:00,0.381,3539.32,44.56,43.96,1.0,0.0,1.0
2025-04-01 12:00:00,0.349,3435.69,43.33,41.88,1.0,0.0,1.0
2025-04-01 13:00:00,0.351,3381.08,43.11,41.88,1.0,0.0,1.0
2025-04-01 14:00:00,0.351,3264.61,41.99,42.9,1.0,0.0,1.0
2025-04-01 15:00:00,0.35,3270.94,42.24,41.88,1.0,0.0,1.0
2025-04-01 16:00:00,0.351,3126.99,41.85,41.88,1.0,0.0,1.0
2025-04-01 17:00:00,0.381,3324.65,43.5,43.95,1.0,0.0,1.0
2025-04-01 18:00:00,0.381,3824.33,44.76,44.96,1.0,0.0,1.0
2025-04-01 19:00:00,0.38,3984.56,45.62,44.96,1.0,0.0,1.0
2025-04-01 20:00:00,0.379,3656.32,45.0,43.96,1.0,0.0,1.0
2025-04-01 21:00:00,0.38,3747.47,45.98,43.94,1.0,0.0,1.0
2025-04-01 22:00:00,0.378,2910.52,43.76,43.93,1.0,0.0,1.0
2025-04-01 23:00:00,0.35,1987.12,44.83,0.0,1.0,0.0,0.0
2025-04-02 00:00:00,0.3,1545.86,39.95,0.0,1.0,0.0,0.0
2025-04-02 01:00:00,0.3,1518.74,39.62,0.0,1.0,0.0,0.0
2025-04-02 02:00:00,0.301,1431.93,39.24,0.0,1.0,0.0,0.0
2025-04-02 03:00:00,0.3,1572.63,39.62,0.0,1.0,0.0,0.0
2025-04-02 04:00:00,0.3,1584.74,39.7,0.0,1.0,0.0,0.0
2025-04-02 05:00:00,0.303,1578.05,39.41,0.0,1.0,0.0,0.0
2025-04-02 06:00:00,0.378,2486.8,47.14,0.0,1.0,0.0,0.0
2025-04-02 07:00:00,0.381,3628.11,45.23,42.9,1.0,0.0,1.0
2025-04-02 08:00:00,0.38,3897.57,45.3,44.96,1.0,0.0,1.0
2025-04-02 09:00:00,0.379,3873.88,45.3,44.96,1.0,0.0,1.0
2025-04-02 10:00:00,0.381,3619.79,44.61,44.96,1.0,0.0,1.0
2025-04-02 11:00:00,0.38,3299.33,43.93,43.93,1.0,0.0,1.0
2025-04-02 12:00:00,0.35,3380.71,42.05,42.9,1.0,0.0,1.0
2025-04-02 13:00:00,0.349,3140.01,41.71,42.9,1.0,0.0,1.0
2025-04-02 14:00:00,0.35,3139.11,41.78,42.39,1.0,0.0,1.0
2025-04-02 15:00:00,0.35,3140.91,41.48,42.39,1.0,0.0,1.0
2025-04-02 16:00:00,0.348,3073.64,50.0,0.0,1.0,0.0,1.0
2025-04-02 17:00:00,0.38,3188.3,43.75,42.89,1.0,0.0,0.0
2025-04-02 18:00:00,0.38,3351.42,44.25,42.89,1.0,0.0,1.0
2025-04-02 19:00:00,0.38,3442.74,43.9,43.95,1.0,0.0,1.0
2025-04-02 20:00:00,0.379,3816.19,45.3,44.44,1.0,0.0,1.0
2025-04-02 21:00:00,0.38,4352.21,46.87,45.98,1.0,0.0,1.0
2025-04-02 22:00:00,0.373,3098.42,46.46,41.87,1.0,0.0,1.0
2025-04-02 23:00:00,0.35,2047.16,45.0,0.0,1.0,0.0,0.0
2025-04-03 00:00:00,0.3,1711.52,40.69,0.0,1.0,0.0,0.0
2025-04-03 01:00:00,0.301,1636.47,40.37,0.0,1.0,0.0,0.0
2025-04-03 02:00:00,0.3,1553.1,39.76,0.0,1.0,0.0,0.0
2025-04-03 03:00:00,0.3,1488.53,39.29,0.0,1.0,0.0,0.0
2025-04-03 04:00:00,0.3,1595.23,39.72,0.0,1.0,0.0,0.0
2025-04-03 05:00:00,0.304,1698.86,40.05,0.0,1.0,0.0,0.0
2025-04-03 06:00:00,0.378,2520.07,46.95,0.0,1.0,0.0,0.0
2025-04-03 07:00:00,0.38,3765.73,44.66,44.97,1.0,0.0,1.0
2025-04-03 08:00:00,0.381,3787.44,44.34,44.97,1.0,0.0,1.0
2025-04-03 09:00:00,0.38,4172.82,46.54,44.97,1.0,0.0,1.0
2025-04-03 10:00:00,0.381,3811.85,44.97,44.97,1.0,0.0,1.0
2025-04-03 11:00:00,0.38,3655.96,44.38,44.97,1.0,0.0,1.0
2025-04-03 12:00:00,0.35,3409.47,41.43,44.96,1.0,0.0,1.0
2025-04-03 13:00:00,0.351,2437.25,46.2,0.0,1.0,0.0,1.0
2025-04-03 14:00:00,0.348,2707.79,47.94,0.0,1.0,0.0,0.0
2025-04-03 15:00:00,0.35,3205.48,49.8,0.0,1.0,0.0,0.0
2025-04-03 16:00:00,0.351,3367.69,40.85,44.96,1.0,0.0,1.0
2025-04-03 17:00:00,0.381,3417.79,43.16,44.96,1.0,0.0,1.0
2025-04-03 18:00:00,0.381,3336.59,43.03,44.96,1.0,0.0,1.0
2025-04-03 19:00:00,0.381,3185.76,42.71,44.96,1.0,0.0,1.0
2025-04-03 20:00:00,0.38,3250.69,42.66,44.96,1.0,0.0,1.0
2025-04-03 21:00:00,0.381,3444.01,43.43,44.96,1.0,0.0,1.0
2025-04-03 22:00:00,0.366,3077.98,43.12,44.95,1.0,0.0,1.0
2025-04-03 23:00:00,0.351,2179.72,45.65,0.0,1.0,0.0,0.0
2025-04-04 00:00:00,0.301,1786.02,41.09,0.0,1.0,0.0,0.0
2025-04-04 01:00:00,0.3,1662.51,40.33,0.0,1.0,0.0,0.0
2025-04-04 02:00:00,0.301,1487.09,39.42,0.0,1.0,0.0,0.0
2025-04-04 03:00:00,0.3,1466.29,39.24,0.0,1.0,0.0,0.0
2025-04-04 04:00:00,0.3,1518.19,39.4,0.0,1.0,0.0,0.0
2025-04-04 05:00:00,0.303,2229.82,42.82,0.0,1.0,0.0,0.0
2025-04-04 06:00:00,0.379,2822.63,49.69,0.0,1.0,0.0,0.0
2025-04-04 07:00:00,0.381,3028.25,43.26,42.89,1.0,0.0,1.0
2025-04-04 08:00:00,0.381,3242.91,44.01,42.89,1.0,0.0,1.0
2025-04-04 09:00:00,0.38,3285.23,44.16,42.89,1.0,0.0,1.0
2025-04-04 10:00:00,0.381,3419.42,44.96,42.89,1.0,0.0,1.0
2025-04-04 11:00:00,0.38,3195.17,43.9,42.9,1.0,0.0,1.0
2025-04-04 12:00:00,0.351,3115.6,41.18,42.89,1.0,0.0,1.0
2025-04-04 13:00:00,0.351,2843.61,48.99,0.0,1.0,0.0,1.0
2025-04-04 14:00:00,0.35,2756.98,48.5,0.0,1.0,0.0,0.0
2025-04-04 15:00:00,0.351,2469.26,47.03,0.0,1.0,0.0,0.0
2025-04-04 16:00:00,0.35,2371.06,46.1,0.0,1.0,0.0,0.0
2025-04-04 17:00:00,0.381,2609.05,48.77,0.0,1.0,0.0,0.0
2025-04-04 18:00:00,0.381,2631.47,48.97,0.0,1.0,0.0,0.0
2025-04-04 19:00:00,0.38,2617.55,48.92,0.0,1.0,0.0,0.0
2025-04-04 20:00:00,0.38,2917.57,50.0,0.0,1.0,0.0,0.0
2025-04-04 21:00:00,0.377,2906.54,50.0,0.0,1.0,0.0,0.0
2025-04-04 22:00:00,0.355,2621.17,48.52,0.0,1.0,0.0,0.0
2025-04-04 23:00:00,0.35,1968.32,44.73,0.0,1.0,0.0,0.0
2025-04-05 00:00:00,0.3,1617.3,40.34,0.0,1.0,0.0,0.0
2025-04-05 01:00:00,0.301,1453.99,39.48,0.0,1.0,0.0,0.0
2025-04-05 02:00:00,0.3,1421.08,39.2,0.0,1.0,0.0,0.0
2025-04-05 03:00:00,0.301,1454.54,39.21,0.0,1.0,0.0,0.0
2025-04-05 04:00:00,0.3,1432.65,39.09,0.0,1.0,0.0,0.0
2025-04-05 05:00:00,0.349,1717.85,43.96,0.0,1.0,0.0,0.0
2025-04-05 06:00:00,0.379,2158.56,46.34,0.0,1.0,0.0,0.0
2025-04-05 07:00:00,0.38,3054.65,48.29,34.76,1.0,0.0,0.0
2025-04-05 08:00:00,0.379,3368.96,42.9,44.97,1.0,0.0,1.0
2025-04-05 09:00:00,0.38,3630.82,44.56,43.95,1.0,0.0,1.0
2025-04-05 10:00:00,0.38,3539.32,44.35,43.95,1.0,0.0,1.0
2025-04-05 11:00:00,0.381,3235.5,43.35,43.95,1.0,0.0,1.0
2025-04-05 12:00:00,0.35,3509.48,42.72,40.85,1.0,0.0,1.0
2025-04-05 13:00:00,0.349,3528.28,42.5,42.89,1.0,0.0,1.0
2025-04-05 14:00:00,0.35,2933.49,42.3,42.89,1.0,0.0,1.0
2025-04-05 15:00:00,0.35,2661.49,47.82,0.0,1.0,0.0,0.0
2025-04-05 16:00:00,0.349,2709.24,48.09,0.0,1.0,0.0,0.0
2025-04-05 17:00:00,0.38,2970.2,43.07,42.89,1.0,0.0,0.0
2025-04-05 18:00:00,0.381,2957.72,43.07,42.89,1.0,0.0,1.0
2025-04-05 19:00:00,0.38,3045.79,43.35,42.89,1.0,0.0,1.0
2025-04-05 20:00:00,0.38,3253.58,44.39,42.89,1.0,0.0,1.0
2025-04-05 21:00:00,0.381,3289.93,44.92,42.89,1.0,0.0,1.0
2025-04-05 22:00:00,0.377,2947.77,44.71,42.89,1.0,0.0,1.0
2025-04-05 23:00:00,0.349,2163.63,45.58,0.0,1.0,0.0,0.0
2025-04-06 00:00:00,0.299,1680.95,40.55,0.0,1.0,0.0,0.0
2025-04-06 01:00:00,0.3,1617.3,40.18,0.0,1.0,0.0,0.0
2025-04-06 02:00:00,0.3,1469.91,39.37,0.0,1.0,0.0,0.0
2025-04-06 03:00:00,0.3,1436.27,39.21,0.0,1.0,0.0,0.0
2025-04-06 04:00:00,0.3,1505.71,39.32,0.0,1.0,0.0,0.0
2025-04-06 05:00:00,0.303,1594.33,39.41,0.0,1.0,0.0,0.0
2025-04-06 06:00:00,0.378,2300.53,45.85,0.0,1.0,0.0,0.0
2025-04-06 07:00:00,0.38,3138.56,43.07,42.89,1.0,0.0,1.0
2025-04-06 08:00:00,0.379,3862.67,44.38,44.96,1.0,0.0,1.0
2025-04-06 09:00:00,0.381,3957.79,45.5,44.96,1.0,0.0,1.0
2025-04-06 10:00:00,0.38,3678.2,44.36,44.96,1.0,0.0,1.0
2025-04-06 11:00:00,0.38,3362.45,44.03,43.93,1.0,0.0,1.0
2025-04-06 12:00:00,0.349,3132.05,41.36,43.93,1.0,0.0,1.0
2025-04-06 13:00:00,0.349,3139.29,41.66,42.89,1.0,0.0,1.0
2025-04-06 14:00:00,0.351,2983.4,41.74,41.88,1.0,0.0,1.0
2025-04-06 15:00:00,0.35,3070.38,50.0,0.0,1.0,0.0,1.0
2025-04-06 16:00:00,0.348,2979.78,50.0,0.0,1.0,0.0,0.0
2025-04-06 17:00:00,0.38,3287.94,44.25,43.93,1.0,0.0,0.0
2025-04-06 18:00:00,0.38,3252.13,43.92,43.93,1.0,0.0,1.0
2025-04-06 19:00:00,0.38,3463.36,44.77,43.93,1.0,0.0,1.0
2025-04-06 20:00:00,0.379,3829.39,46.05,43.93,1.0,0.0,1.0
2025-04-06 21:00:00,0.38,4483.87,46.82,46.93,1.0,0.0,1.0
2025-04-06 22:00:00,0.376,3838.07,45.83,45.32,1.0,0.0,1.0
2025-04-06 23:00:00,0.349,2082.43,0.25,43.96,0.0,0.0,1.0
2025-04-07 00:00:00,0.301,1621.09,0.25,39.13,0.0,0.0,1.0
2025-04-07 01:00:00,0.301,1576.24,0.25,38.8,0.0,0.0,1.0
2025-04-07 02:00:00,0.299,1523.44,0.25,38.27,0.0,0.0,1.0
2025-04-07 03:00:00,0.3,1526.69,0.25,38.25,0.0,0.0,1.0
2025-04-07 04:00:00,0.3,1567.56,0.25,38.42,0.0,0.0,1.0
2025-04-07 05:00:00,0.303,1886.57,0.25,39.87,0.0,0.0,1.0
2025-04-07 06:00:00,0.379,2588.25,0.25,46.51,0.0,0.0,1.0
2025-04-07 07:00:00,0.379,4022.17,0.25,41.33,0.0,1.0,1.0
2025-04-07 08:00:00,0.38,4283.85,0.25,42.1,0.0,1.0,1.0
2025-04-07 09:00:00,0.38,4199.76,0.25,42.16,0.0,1.0,1.0
2025-04-07 10:00:00,0.38,4191.44,0.25,42.35,0.0,1.0,1.0
2025-04-07 11:00:00,0.38,3491.39,0.25,41.0,0.0,1.0,1.0
2025-04-07 12:00:00,0.351,3383.07,0.25,39.1,0.0,1.0,1.0
2025-04-07 13:00:00,0.35,3149.96,0.25,38.6,0.0,1.0,1.0
2025-04-07 14:00:00,0.35,3199.69,0.25,38.48,0.0,1.0,1.0
2025-04-07 15:00:00,0.35,3234.77,0.25,38.33,0.0,1.0,1.0
2025-04-07 16:00:00,0.35,3075.45,0.25,37.9,0.0,1.0,1.0
2025-04-07 17:00:00,0.379,3142.72,0.25,40.05,0.0,1.0,1.0
2025-04-07 18:00:00,0.381,3453.96,0.25,40.38,0.0,1.0,1.0
2025-04-07 19:00:00,0.38,3299.15,0.25,40.18,0.0,1.0,1.0
2025-04-07 20:00:00,0.379,3755.79,0.25,40.77,0.0,1.0,1.0
2025-04-07 21:00:00,0.38,3740.42,0.25,41.14,0.0,1.0,1.0
2025-04-07 22:00:00,0.378,3142.18,0.25,40.62,0.0,1.0,1.0
2025-04-07 23:00:00,0.35,2127.1,0.25,44.61,0.0,0.0,1.0
2025-04-08 00:00:00,0.3,1765.23,0.25,40.14,0.0,0.0,1.0
2025-04-08 01:00:00,0.3,1682.4,0.25,39.66,0.0,0.0,1.0
2025-04-08 02:00:00,0.301,1565.76,0.25,38.39,0.0,0.0,1.0
2025-04-08 03:00:00,0.301,1640.44,0.25,38.7,0.0,0.0,1.0
2025-04-08 04:00:00,0.3,1716.76,0.25,39.09,0.0,0.0,1.0
2025-04-08 05:00:00,0.303,1819.48,0.25,39.56,0.0,0.0,1.0
2025-04-08 06:00:00,0.378,3117.59,29.87,46.82,0.0,0.0,1.0
2025-04-08 07:00:00,0.379,4820.42,47.35,47.43,1.0,0.0,1.0
2025-04-08 08:00:00,0.382,4272.82,45.84,46.16,1.0,0.0,1.0
2025-04-08 09:00:00,0.381,4134.48,45.84,45.71,1.0,0.0,1.0
2025-04-08 10:00:00,0.381,4043.15,45.84,44.92,1.0,0.0,1.0
2025-04-08 11:00:00,0.382,3710.4,45.84,43.16,1.0,0.0,1.0
2025-04-08 12:00:00,0.35,3411.1,43.8,41.07,1.0,0.0,1.0
2025-04-08 13:00:00,0.349,3448.35,43.8,41.17,1.0,0.0,1.0
2025-04-08 14:00:00,0.35,3557.76,43.8,41.63,1.0,0.0,1.0
2025-04-08 15:00:00,0.351,3311.81,43.8,41.05,1.0,0.0,1.0
2025-04-08 16:00:00,0.35,3363.35,43.8,41.15,1.0,0.0,1.0
2025-04-08 17:00:00,0.38,3627.93,43.8,45.65,1.0,0.0,1.0
2025-04-08 18:00:00,0.381,3519.78,43.8,45.4,1.0,0.0,1.0
2025-04-08 19:00:00,0.379,3617.62,43.8,45.59,1.0,0.0,1.0
2025-04-08 20:00:00,0.381,3966.29,45.84,45.02,1.0,0.0,1.0
2025-04-08 21:00:00,0.38,4019.1,45.84,45.37,1.0,0.0,1.0
2025-04-08 22:00:00,0.352,3323.39,45.84,40.22,1.0,0.0,1.0
2025-04-08 23:00:00,0.351,2127.82,0.25,44.19,0.0,0.0,1.0
2025-04-09 00:00:00,0.3,1714.95,0.25,39.62,0.0,0.0,1.0
2025-04-09 01:00:00,0.3,1625.43,0.25,39.16,0.0,0.0,1.0
2025-04-09 02:00:00,0.3,1531.58,0.25,38.62,0.0,0.0,1.0
2025-04-09 03:00:00,0.301,1586.37,0.25,38.68,0.0,0.0,1.0
2025-04-09 04:00:00,0.3,1612.05,0.25,38.7,0.0,0.0,1.0
2025-04-09 05:00:00,0.352,2164.53,0.25,45.25,0.0,0.0,1.0
2025-04-09 06:00:00,0.378,2735.28,0.25,46.81,0.0,0.0,1.0
2025-04-09 07:00:00,0.378,4262.33,45.84,45.82,1.0,0.0,1.0
2025-04-09 08:00:00,0.381,4081.31,45.83,45.26,1.0,0.0,1.0
2025-04-09 09:00:00,0.379,4514.43,46.84,46.93,1.0,0.0,1.0
2025-04-09 10:00:00,0.381,4812.1,47.86,47.44,1.0,0.0,1.0
2025-04-09 11:00:00,0.38,4209.89,46.83,45.72,1.0,0.0,1.0
2025-04-09 12:00:00,0.352,3623.59,43.79,42.62,1.0,0.0,1.0
2025-04-09 13:00:00,0.35,3314.53,42.78,41.73,1.0,0.0,1.0
2025-04-09 14:00:00,0.351,3630.1,42.78,42.88,1.0,0.0,1.0
2025-04-09 15:00:00,0.35,3284.87,42.78,42.05,1.0,0.0,1.0
2025-04-09 16:00:00,0.351,3347.26,41.76,42.08,1.0,0.0,1.0
2025-04-09 17:00:00,0.38,3621.06,44.81,43.72,1.0,0.0,1.0
2025-04-09 18:00:00,0.38,3512.73,43.8,44.27,1.0,0.0,1.0
2025-04-09 19:00:00,0.381,3673.86,44.82,44.24,1.0,0.0,1.0
2025-04-09 20:00:00,0.38,3922.53,45.83,44.93,1.0,0.0,1.0
2025-04-09 21:00:00,0.382,3580.01,45.84,43.51,1.0,0.0,1.0
2025-04-09 22:00:00,0.372,3259.01,45.83,42.74,1.0,0.0,1.0
2025-04-09 23:00:00,0.351,2235.79,0.25,44.98,0.0,0.0,1.0
2025-04-10 00:00:00,0.299,1710.97,0.25,39.68,0.0,0.0,1.0
2025-04-10 01:00:00,0.301,1601.56,0.25,39.07,0.0,0.0,1.0
2025-04-10 02:00:00,0.3,1570.28,0.25,38.76,0.0,0.0,1.0
2025-04-10 03:00:00,0.3,1523.8,0.25,38.37,0.0,0.0,1.0
2025-04-10 04:00:00,0.3,1594.51,0.25,38.6,0.0,0.0,1.0
2025-04-10 05:00:00,0.303,1897.06,0.25,39.82,0.0,0.0,1.0
2025-04-10 06:00:00,0.381,2948.86,0.25,47.18,0.0,0.0,1.0
2025-04-10 07:00:00,0.38,3895.04,45.83,44.56,1.0,0.0,1.0
2025-04-10 08:00:00,0.38,3782.19,45.83,43.8,1.0,0.0,1.0
2025-04-10 09:00:00,0.381,3983.11,44.82,45.33,1.0,0.0,1.0
2025-04-10 10:00:00,0.381,3711.12,44.83,43.9,1.0,0.0,1.0
2025-04-10 11:00:00,0.381,3255.21,43.8,43.32,1.0,0.0,1.0
2025-04-10 12:00:00,0.349,3202.76,43.79,40.67,1.0,0.0,1.0
2025-04-10 13:00:00,0.349,3133.14,42.77,40.79,1.0,0.0,1.0
2025-04-10 14:00:00,0.35,3868.27,43.39,43.99,1.0,0.0,1.0
2025-04-10 15:00:00,0.35,3745.48,43.39,43.45,1.0,0.0,1.0
2025-04-10 16:00:00,0.351,3062.97,0.25,37.86,1.0,0.0,1.0
2025-04-10 17:00:00,0.381,3353.41,0.25,40.4,0.0,1.0,1.0
2025-04-10 18:00:00,0.381,3493.02,0.25,40.49,0.0,1.0,1.0
2025-04-10 19:00:00,0.381,3546.37,0.25,40.66,0.0,1.0,1.0
2025-04-10 20:00:00,0.38,3982.57,0.25,41.53,0.0,1.0,1.0
2025-04-10 21:00:00,0.381,4002.28,0.25,41.91,0.0,1.0,1.0
2025-04-10 22:00:00,0.379,3307.47,0.25,40.91,0.0,1.0,1.0
2025-04-10 23:00:00,0.351,2235.79,0.25,44.81,0.0,0.0,1.0
2025-04-11 00:00:00,0.299,1827.08,0.25,40.12,0.0,0.0,1.0
2025-04-11 01:00:00,0.301,1659.98,0.25,39.27,0.0,0.0,1.0
2025-04-11 02:00:00,0.301,1564.67,0.25,38.55,0.0,0.0,1.0
2025-04-11 03:00:00,0.299,1550.38,0.25,38.38,0.0,0.0,1.0
2025-04-11 04:00:00,0.3,1637.01,0.25,38.77,0.0,0.0,1.0
2025-04-11 05:00:00,0.303,1913.7,0.25,39.86,0.0,0.0,1.0
2025-04-11 06:00:00,0.378,2761.86,0.25,46.59,0.0,0.0,1.0
2025-04-11 07:00:00,0.381,3778.39,44.81,44.57,1.0,0.0,1.0
2025-04-11 08:00:00,0.381,4218.93,45.84,46.11,1.0,0.0,1.0
2025-04-11 09:00:00,0.379,4207.36,45.84,46.09,1.0,0.0,1.0
