date,n_hours,mae,mape,mape_raw,mape_used,plot_path,csv_path
2025-10-03,24,210.1066711425781,7.140783931370268,7.140783931370268,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251003.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251003.csv
2025-10-04,24,245.593315633138,8.490199388274952,8.490199388274952,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251004.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251004.csv
2025-10-05,24,391.1520955403646,12.675232081313865,12.675232081313865,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251005.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251005.csv
2025-10-06,24,349.8341868082682,10.699936886754193,10.699936886754193,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251006.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251006.csv
2025-10-07,24,525.8529052734375,14.279325081999742,14.279325081999742,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251007.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251007.csv
2025-10-08,24,450.51374206542977,11.732049860906786,11.732049860906786,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251008.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251008.csv
2025-10-09,24,243.86957092285152,6.971308773182194,6.971308773182194,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251009.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251009.csv
2025-10-10,24,164.32295125325513,4.741272082437265,4.741272082437265,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251010.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251010.csv
2025-10-11,24,154.47292887369795,4.887717635367918,4.887717635367918,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251011.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251011.csv
2025-10-12,24,185.0778951009115,6.22974227628423,6.22974227628423,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251012.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251012.csv
2025-10-13,24,194.89998372395826,6.183278481333621,6.183278481333621,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251013.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251013.csv
2025-10-14,24,250.54412638346352,7.597263722667571,7.597263722667571,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251014.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251014.csv
2025-10-15,24,124.0145914713542,4.300765602874714,4.300765602874714,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251015.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251015.csv
2025-10-16,24,163.44457194010417,5.500972918210013,5.500972918210013,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251016.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251016.csv
2025-10-17,24,160.23332722981772,4.496090441732368,4.496090441732368,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251017.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251017.csv
2025-10-18,24,172.43417561848958,5.429536091268371,5.429536091268371,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251018.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251018.csv
2025-10-19,24,196.00417887369795,6.100931888963906,6.100931888963906,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251019.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251019.csv
2025-10-20,24,119.05291035970053,3.9424696204573952,3.9424696204573952,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251020.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251020.csv
